"","Group","Year","Stdev","Value","Type","Scale"
"385","Fourspot",2010,0.0519389413621505,0.130436474470022,"absolute",1
"386","Fourspot",2011,0.0111695344292125,0.0775860471056263,"absolute",1
"387","Fourspot",2012,0.0138160099703204,0.0849356794131189,"absolute",1
"388","Fourspot",2013,0.0182926746932952,0.079751543162093,"absolute",1
"389","Fourspot",2014,0.0118354574371525,0.073942394401843,"absolute",1
"390","Fourspot",2015,0.0233234256776365,0.102434473506594,"absolute",1
"391","Fourspot",2016,0.0144778991788093,0.0705850487344754,"absolute",1
"392","Fourspot",2017,0.0246417447385686,0.0830454193582668,"absolute",1
"393","Fourspot",2018,0.0140441852684461,0.0933943634518284,"absolute",1
"394","Fourspot",2019,0.0110580872575017,0.0706785537854983,"absolute",1
"395","Goosefish",1985,0.057880514623134,0.145844044976738,"absolute",1
"396","Goosefish",1986,0.0409309357277104,0.0784142858874152,"absolute",1
"397","Goosefish",1987,0.0133548347630966,0.0248829124728587,"absolute",1
"398","Goosefish",1988,0.0412982943676404,0.0711988377468051,"absolute",1
"399","Goosefish",1989,0.0351060180063398,0.0879470172076541,"absolute",1
"400","Goosefish",1990,0.0232201516479051,0.0585932968999694,"absolute",1
"401","Goosefish",1991,0.0113505811763792,0.0185283123523621,"absolute",1
"402","Goosefish",1992,0.0243742122278895,0.0406554783719022,"absolute",1
"403","Goosefish",1993,0.00465106833301804,0.00816349676927914,"absolute",1
"404","Goosefish",1994,0.0384473222830443,0.104046205832518,"absolute",1
"405","Goosefish",1995,0.0166028837276444,0.0269850496922304,"absolute",1
"406","Goosefish",1996,0.0132262349265655,0.0354707803422364,"absolute",1
"407","Goosefish",1997,0.0231497128654198,0.0398407051134506,"absolute",1
"408","Goosefish",1998,0.034023453684428,0.106015928798673,"absolute",1
"409","Goosefish",1999,0.0193195554277513,0.0313886123866767,"absolute",1
"410","Goosefish",2000,0.028895122645243,0.0907454708437953,"absolute",1
"411","Goosefish",2001,0.0215443746788134,0.0609049961239724,"absolute",1
"412","Goosefish",2002,0.0666679084645454,0.189727001801855,"absolute",1
"413","Goosefish",2003,0.0352614548812435,0.0939990096596645,"absolute",1
"414","Goosefish",2004,0.0247020988464682,0.073414675406644,"absolute",1
"415","Goosefish",2005,0.0476370496872916,0.124230010682327,"absolute",1
"416","Goosefish",2006,0.0468894339151234,0.102076493424655,"absolute",1
"417","Goosefish",2007,0.0315692698934703,0.0784204456414564,"absolute",1
"418","Goosefish",2008,0.0287145019111725,0.0604886015739351,"absolute",1
"419","Goosefish",2009,0.00535615557167368,0.0166040696854505,"absolute",1
"420","Goosefish",2010,0.00589889150704341,0.0221893017282926,"absolute",1
"421","Goosefish",2011,0.00661690801913524,0.0291292382216541,"absolute",1
"422","Goosefish",2012,0.00875037717822933,0.0323769495428165,"absolute",1
"423","Goosefish",2013,0.0100192073718765,0.0293943830698306,"absolute",1
"424","Goosefish",2014,0.00452018754188117,0.0204959490882476,"absolute",1
"425","Goosefish",2015,0.00598260681345465,0.0236452632937561,"absolute",1
"426","Goosefish",2016,0.00954716999996336,0.0293063178202691,"absolute",1
"427","Goosefish",2017,0.0181784646324142,0.105198844559597,"absolute",1
"428","Goosefish",2018,0.00962011584838007,0.0556454807249326,"absolute",1
"429","Goosefish",2019,0.0173237909799882,0.071005784080505,"absolute",1
"430","Haddock",1985,0.0875625940295213,0.46436288379465,"absolute",1
"431","Haddock",1986,0.192159078406114,0.63543953732345,"absolute",1
"432","Haddock",1987,0.0257618679196136,0.118792960866634,"absolute",1
"433","Haddock",1988,0.44531900701635,1.3717598154344,"absolute",1
"434","Haddock",1989,0.103014327810297,0.428164214545527,"absolute",1
"435","Haddock",1990,0.130848624463316,0.416423288896208,"absolute",1
"436","Haddock",1991,0.00950536341947427,0.116270818714191,"absolute",1
"437","Haddock",1992,0.0963975399855311,0.300604325245927,"absolute",1
"438","Haddock",1993,0.274788443928485,0.965410596772038,"absolute",1
"439","Haddock",1994,0.0832034996419411,0.280700254537632,"absolute",1
"440","Haddock",1995,0.596727264255356,2.13363614757498,"absolute",1
"441","Haddock",1996,0.206482095481599,0.676509344161792,"absolute",1
"442","Haddock",1997,0.427038605190984,0.857594475027312,"absolute",1
"443","Haddock",1998,0.223036548287103,1.11703890064432,"absolute",1
"444","Haddock",1999,1.23899898218093,2.35185580281808,"absolute",1
"445","Haddock",2000,0.62192704725633,1.98411255844008,"absolute",1
"446","Haddock",2001,1.00082962768807,2.22556859962267,"absolute",1
"447","Haddock",2002,1.99767530912057,7.92831723786529,"absolute",1
"448","Haddock",2003,0.653334922207199,2.81696646124124,"absolute",1
"449","Haddock",2004,2.07306298996229,9.43358405825858,"absolute",1
"450","Haddock",2005,0.851883744935597,3.35882058540799,"absolute",1
"451","Haddock",2006,1.03877921135524,3.72465603867209,"absolute",1
"452","Haddock",2007,2.62597385716373,4.82545058368883,"absolute",1
"453","Haddock",2008,0.816801818847213,2.25473310015317,"absolute",1
"454","Haddock",2009,1.47669668447607,5.08051410872881,"absolute",1
"455","Haddock",2010,0.460984993959032,2.31772760533981,"absolute",1
"456","Haddock",2011,0.886491453630782,6.26137473767082,"absolute",1
"457","Haddock",2012,1.70401930118192,4.70782218186107,"absolute",1
"458","Haddock",2013,2.24107333512409,13.3754432947164,"absolute",1
"459","Haddock",2014,1.49149333760182,14.372946596567,"absolute",1
"460","Haddock",2015,8.31148288097476,25.7261146887023,"absolute",1
"461","Haddock",2016,4.87359499026546,17.8687809638386,"absolute",1
"462","Haddock",2017,5.05586084466418,14.6182094286731,"absolute",1
"463","Haddock",2018,0.695111116971902,3.41543553443255,"absolute",1
"464","Haddock",2019,0.147628853279761,0.615873405199026,"absolute",1
"465","Illex",1985,0.00422350458304088,0.0565452786090455,"absolute",1
"466","Illex",1986,0.00769761057677353,0.077833420629878,"absolute",1
"467","Illex",1987,0.0176918176156864,0.201523957579913,"absolute",1
"468","Illex",1988,0.387725348114296,2.02454324937015,"absolute",1
"469","Illex",1989,0.0707477473470589,0.533721617510127,"absolute",1
"470","Illex",1990,0.0566579505522909,0.726519782530467,"absolute",1
"471","Illex",1991,0.0334990499415432,0.350781269024877,"absolute",1
"472","Illex",1992,0.0421170201946873,0.260567027531881,"absolute",1
"473","Illex",1993,0.195368497720751,1.07928482499774,"absolute",1
"474","Illex",1994,0.0706005496708879,0.444794375516587,"absolute",1
"475","Illex",1995,0.0377360679577115,0.206857803750336,"absolute",1
"476","Illex",1996,0.0163588808662199,0.239414972719825,"absolute",1
"477","Illex",1997,0.00876564143174222,0.152250760782123,"absolute",1
"478","Illex",1998,0.0122837014226428,0.143252466818642,"absolute",1
"479","Illex",1999,0.00424060066065399,0.0251600046608469,"absolute",1
"480","Illex",2000,0.0127856461805397,0.146694662912725,"absolute",1
"481","Illex",2001,0.00828022306054713,0.0656578564124098,"absolute",1
"482","Illex",2002,0.0687710224241908,0.297541207364608,"absolute",1
"483","Illex",2003,0.0543746078795186,0.338334800520692,"absolute",1
"484","Illex",2004,0.0136828631966174,0.119610006099669,"absolute",1
"485","Illex",2005,0.00932844010717997,0.114480356334383,"absolute",1
"486","Illex",2006,0.061093291178148,0.419550903100413,"absolute",1
"487","Illex",2007,0.00866403264024966,0.177817448971004,"absolute",1
"488","Illex",2008,0.0194099663471568,0.224134089874322,"absolute",1
"489","Illex",2009,0.11407625399334,0.418003410340846,"absolute",1
"490","Illex",2010,0.0187548384002084,0.168381030382372,"absolute",1
"491","Illex",2011,0.0139325603406178,0.119168282432541,"absolute",1
"492","Illex",2012,0.0147919351173613,0.12147687580982,"absolute",1
"493","Illex",2013,0.00576256967497835,0.0627006656027809,"absolute",1
"494","Illex",2014,0.00957541684025061,0.17575554958918,"absolute",1
"495","Illex",2015,0.0170295857848949,0.101100820646757,"absolute",1
"496","Illex",2016,0.0103510121467879,0.0976136167845562,"absolute",1
"497","Illex",2017,0.0540424775239391,0.250949358535754,"absolute",1
"498","Illex",2018,0.0229885035738115,0.230205650416663,"absolute",1
"499","Illex",2019,0.0101953963773959,0.108690744348664,"absolute",1
"500","LittleSkate",1985,0.214337052131488,0.996621895878042,"absolute",1
"501","LittleSkate",1986,0.12603088390172,0.817108695663264,"absolute",1
"502","LittleSkate",1987,0.224930601189834,0.952866941353804,"absolute",1
"503","LittleSkate",1988,0.247235324121958,0.819655494022406,"absolute",1
"504","LittleSkate",1989,0.164878496871962,0.913761892274164,"absolute",1
"505","LittleSkate",1990,0.156760122062794,0.671700778445879,"absolute",1
"506","LittleSkate",1991,0.711799774751144,1.75328023497805,"absolute",1
"507","LittleSkate",1992,0.119369407549923,0.583504931320219,"absolute",1
"508","LittleSkate",1993,0.130828036959165,0.658621354399288,"absolute",1
"509","LittleSkate",1994,0.174050963428362,0.825071848297043,"absolute",1
"510","LittleSkate",1995,0.280508966800111,1.1623209091247,"absolute",1
"511","LittleSkate",1996,0.271946908394601,0.915553206092773,"absolute",1
"512","LittleSkate",1997,0.213034593595995,0.934020827573183,"absolute",1
"513","LittleSkate",1998,0.267648923335446,1.58400299978004,"absolute",1
"514","LittleSkate",1999,0.296884602633165,1.33032397030389,"absolute",1
"515","LittleSkate",2000,0.368393621287114,1.30249908465617,"absolute",1
"516","LittleSkate",2001,0.248220388954633,1.18441394794363,"absolute",1
"517","LittleSkate",2002,0.36663467368424,1.69844481833992,"absolute",1
"518","LittleSkate",2003,0.226385618279229,1.07683460759327,"absolute",1
"519","LittleSkate",2004,0.298809575342405,1.01723126449694,"absolute",1
"520","LittleSkate",2005,0.230955446048279,0.914044079943168,"absolute",1
"521","LittleSkate",2006,0.239463858240868,1.16896036040939,"absolute",1
"522","LittleSkate",2007,0.19648560418204,0.989540639857318,"absolute",1
"523","LittleSkate",2008,0.142284947443387,0.716860241487944,"absolute",1
"524","LittleSkate",2009,0.13857097348581,0.858697385370888,"absolute",1
"525","LittleSkate",2010,0.114954377276185,0.599847310144803,"absolute",1
"526","LittleSkate",2011,0.166154442708794,0.703259827514689,"absolute",1
"527","LittleSkate",2012,0.142688404199636,0.867361900701391,"absolute",1
"528","LittleSkate",2013,0.134766706873099,0.879589882290301,"absolute",1
"529","LittleSkate",2014,0.118918969910705,0.70970287234799,"absolute",1
"530","LittleSkate",2015,0.308190638184814,0.939094724125101,"absolute",1
"531","LittleSkate",2016,0.159307948185804,0.706328669225192,"absolute",1
"532","LittleSkate",2017,0.049586050048424,0.35739848047552,"absolute",1
"533","LittleSkate",2018,0.0653573765477913,0.392720769145901,"absolute",1
"534","LittleSkate",2019,0.102233869008013,0.604270341119051,"absolute",1
"535","Loligo",1985,0.0743217536509482,0.581061925311222,"absolute",1
"536","Loligo",1986,0.212300121666249,0.70684954332797,"absolute",1
"537","Loligo",1987,0.0486051116160456,0.17739474006422,"absolute",1
"538","Loligo",1988,0.120507986233199,0.696978574330219,"absolute",1
"539","Loligo",1989,0.489960275404214,1.31961912726053,"absolute",1
"540","Loligo",1990,0.103721580502445,0.512400525278343,"absolute",1
"541","Loligo",1991,0.276723912034851,1.21325686705254,"absolute",1
"542","Loligo",1992,0.1038269145214,0.521342723151773,"absolute",1
"543","Loligo",1993,0.0753488939234205,0.537257106994544,"absolute",1
"544","Loligo",1994,0.190834968873474,1.01598302930743,"absolute",1
"545","Loligo",1995,0.0399075139863231,0.295640365783082,"absolute",1
"546","Loligo",1996,0.0458517667023298,0.117318327176043,"absolute",1
"547","Loligo",1997,0.0651766012611113,0.394403870029641,"absolute",1
"548","Loligo",1998,0.0660319318144342,0.384500306993771,"absolute",1
"549","Loligo",1999,0.193738858150522,1.26074222787855,"absolute",1
"550","Loligo",2000,0.210549973210354,1.06479645386269,"absolute",1
"551","Loligo",2001,0.124835175971638,0.430945423948522,"absolute",1
"552","Loligo",2002,0.200066615983193,0.931618661617386,"absolute",1
"553","Loligo",2003,0.172786462532892,0.557349980295601,"absolute",1
"554","Loligo",2004,0.176113305000781,0.409255284131734,"absolute",1
"555","Loligo",2005,0.166419426246145,0.650161018920011,"absolute",1
"556","Loligo",2006,0.150517479377931,0.649577967170308,"absolute",1
"557","Loligo",2007,0.186689410331172,0.529466085587585,"absolute",1
"558","Loligo",2008,0.109302523248882,0.592334594371222,"absolute",1
"559","Loligo",2009,0.0655968102633601,0.336939932756549,"absolute",1
"560","Loligo",2010,0.434919759239505,1.6006082112741,"absolute",1
"561","Loligo",2011,0.165545203537542,0.707262682601937,"absolute",1
"562","Loligo",2012,0.493827097592471,3.02282160079214,"absolute",1
"563","Loligo",2013,0.293519793281453,1.5022062010401,"absolute",1
"564","Loligo",2014,0.285441560683932,1.28270350907964,"absolute",1
"565","Loligo",2015,0.183741100696739,0.946354800326566,"absolute",1
"566","Loligo",2016,0.120335952500475,0.758760118542839,"absolute",1
"567","Loligo",2017,0.0793695137365696,0.283089954286622,"absolute",1
"568","Loligo",2018,0.0956414825353891,0.508296170806918,"absolute",1
"569","Loligo",2019,0.123057227499735,0.567093497532496,"absolute",1
"570","Macrobenthos",1987,0,0.000549126452007952,"absolute",1
"571","Macrobenthos",1989,0.000121863072517478,0.00027875634451975,"absolute",1
"572","Macrobenthos",1996,0,0,"absolute",1
"573","Macrobenthos",1997,0.000107539154409373,7.16927696062489e-05,"absolute",1
"574","Macrobenthos",1998,0,0,"absolute",1
"575","Macrobenthos",1999,0,0,"absolute",1
"576","Macrobenthos",2000,0.000576241933166714,0.000192080644388905,"absolute",1
"577","Macrobenthos",2003,2.50963117152541e-06,8.36543723841804e-07,"absolute",1
"578","Macrobenthos",2004,3.48103880595267e-05,3.18382556682271e-05,"absolute",1
"579","Macrobenthos",2005,0.000808743481494534,0.0012255028552859,"absolute",1
"580","Macrobenthos",2006,1.05338247134084e-05,1.74621540945089e-05,"absolute",1
"581","Macrobenthos",2007,0.00021527021707773,0.00107719704964856,"absolute",1
"582","Macrobenthos",2008,0.000394204339181074,0.000263497738989534,"absolute",1
"583","Macrobenthos",2009,8.44416232050482e-05,5.70505901712177e-05,"absolute",1
"584","Macrobenthos",2010,0.0019060594270658,0.00190996062363782,"absolute",1
"585","Macrobenthos",2011,0.000286182318028133,0.000305464389504874,"absolute",1
"586","Macrobenthos",2012,0.0012004042653179,0.00132745889309623,"absolute",1
"587","Macrobenthos",2013,1.88683270692919e-05,1.43476258762783e-05,"absolute",1
"588","Macrobenthos",2014,0.000166829635025715,0.000248849643503479,"absolute",1
"589","Macrobenthos",2015,1.79350070583567e-05,9.19505878436947e-06,"absolute",1
"590","Macrobenthos",2016,2.37989387896214e-05,1.21749911448361e-05,"absolute",1
"591","Macrobenthos",2017,1.69563890683981e-05,8.25494134599625e-06,"absolute",1
"592","Macrobenthos",2018,3.21687801889918e-05,2.43933573604255e-05,"absolute",1
"593","Macrobenthos",2019,2.35949595996767e-05,1.06700208666119e-05,"absolute",1
"594","Megabenthos",1985,0.00091420298377423,0.00811814953209673,"absolute",1
"595","Megabenthos",1986,0.000995175538548535,0.00991577460205054,"absolute",1
"596","Megabenthos",1987,0.0025586087098623,0.0323218808851841,"absolute",1
"597","Megabenthos",1988,0.00289639036192967,0.0220829192975217,"absolute",1
"598","Megabenthos",1989,0.00123014898784943,0.0236581782635849,"absolute",1
"599","Megabenthos",1990,0.000860143522776128,0.00934838318232801,"absolute",1
"600","Megabenthos",1991,0.00269847202113868,0.0178431736582285,"absolute",1
"601","Megabenthos",1992,0.00188458888888353,0.011038284340246,"absolute",1
"602","Megabenthos",1993,0.000704674464901314,0.00393664353861985,"absolute",1
"603","Megabenthos",1994,0.000893843479733527,0.00669863634585128,"absolute",1
"604","Megabenthos",1995,0.00086642426957391,0.00648070075416019,"absolute",1
"605","Megabenthos",1996,0.00183449154277194,0.0120812134294103,"absolute",1
"606","Megabenthos",1997,0.00242589391884742,0.0163566287498795,"absolute",1
"607","Megabenthos",1998,0.00101388412180461,0.00656199754217104,"absolute",1
"608","Megabenthos",1999,0.00298106253458583,0.0222022649604586,"absolute",1
"609","Megabenthos",2000,0.00418644569225482,0.0373165401062525,"absolute",1
"610","Megabenthos",2001,0.00429009440800559,0.0362519856464485,"absolute",1
"611","Megabenthos",2002,0.00135452036267278,0.022547620727078,"absolute",1
"612","Megabenthos",2003,0.00138067037397668,0.0173939678371599,"absolute",1
"613","Megabenthos",2004,0.00154905786255255,0.00986750598981424,"absolute",1
"614","Megabenthos",2005,0.000679064410042218,0.00809781151863772,"absolute",1
"615","Megabenthos",2006,0.00055338478488967,0.00909053670962926,"absolute",1
"616","Megabenthos",2007,0.00187194937976505,0.027053597073883,"absolute",1
"617","Megabenthos",2008,0.00262362603701551,0.0178992625672709,"absolute",1
"618","Megabenthos",2009,0.00393139419744686,0.0357936518361247,"absolute",1
"619","Megabenthos",2010,0.00662142316418688,0.0580665525392311,"absolute",1
"620","Megabenthos",2011,0.00728618822804781,0.0706090161475297,"absolute",1
"621","Megabenthos",2012,0.00236021404916475,0.0378242146725358,"absolute",1
"622","Megabenthos",2013,0.0039776333092547,0.0529703312529571,"absolute",1
"623","Megabenthos",2014,0.00367963095954295,0.040797733097106,"absolute",1
"624","Megabenthos",2015,0.0080080100588838,0.0785391307579504,"absolute",1
"625","Megabenthos",2016,0.00331584226013359,0.0345699654470397,"absolute",1
"626","Megabenthos",2017,0.00448991840354018,0.0419234405707082,"absolute",1
"627","Megabenthos",2018,0.00455036996243313,0.0424502878276267,"absolute",1
"628","Megabenthos",2019,0.00137771158126883,0.0134601754434981,"absolute",1
"629","Mesopelagics",1985,0.000397047597469757,0.00295685728220368,"absolute",1
"630","Mesopelagics",1986,0,0,"absolute",1
"631","Mesopelagics",1987,0,0,"absolute",1
"632","Mesopelagics",1988,0,0,"absolute",1
"633","Mesopelagics",1989,4.14986335179931e-05,0.000207493167589965,"absolute",1
"634","Mesopelagics",1990,0,0,"absolute",1
"635","Mesopelagics",1991,0,0,"absolute",1
"636","Mesopelagics",1992,0,0,"absolute",1
"637","Mesopelagics",1993,0,0.00084723402839257,"absolute",1
"638","Mesopelagics",1994,0,0,"absolute",1
"639","Mesopelagics",1995,0,0,"absolute",1
"640","Mesopelagics",1996,0,0,"absolute",1
"641","Mesopelagics",1997,0,0,"absolute",1
"642","Mesopelagics",1998,5.18732918974913e-05,0.000207493167589965,"absolute",1
"643","Mesopelagics",1999,2.68847886023433e-05,0.000107539154409373,"absolute",1
"644","Mesopelagics",2000,0,0,"absolute",1
"645","Mesopelagics",2001,1.49761370565757e-06,0.000201323096444474,"absolute",1
"646","Mesopelagics",2002,1.49880925899217e-05,5.86322167892824e-05,"absolute",1
"647","Mesopelagics",2003,3.01796655793572e-06,0.000129727045953794,"absolute",1
"648","Mesopelagics",2004,6.45982833618216e-06,0.000113928000777272,"absolute",1
"649","Mesopelagics",2005,7.0432933180732e-06,0.000108988105872226,"absolute",1
"650","Mesopelagics",2006,1.77291689047916e-05,0.000251574341163309,"absolute",1
"651","Mesopelagics",2007,1.01414605592822e-05,0.000169181391847968,"absolute",1
"652","Mesopelagics",2008,2.06789474780606e-05,0.00108040593770797,"absolute",1
"653","Mesopelagics",2009,0.000285027089721945,0.000878129951074765,"absolute",1
"654","Mesopelagics",2010,8.32696472903695e-05,0.0016907787519261,"absolute",1
"655","Mesopelagics",2011,9.79676007981359e-05,0.00102013756252515,"absolute",1
"656","Mesopelagics",2012,0.000175641757170664,0.0018597151211133,"absolute",1
"657","Mesopelagics",2013,0.000159956924589117,0.00172570941532099,"absolute",1
"658","Mesopelagics",2014,5.30660877882234e-05,0.000436225460522248,"absolute",1
"659","Mesopelagics",2015,0.000149074919809938,0.00213173630014203,"absolute",1
"660","Mesopelagics",2016,0.00016170626369977,0.00152006989447668,"absolute",1
"661","Mesopelagics",2017,0.000654499649646781,0.00866139548533945,"absolute",1
"662","Mesopelagics",2018,0.000673552394828155,0.0041706694473348,"absolute",1
"663","Mesopelagics",2019,0.000124010259237899,0.000936863031214088,"absolute",1
"664","NShrimp",1993,0,0,"absolute",1
"665","OceanPout",1985,0.00628152636836285,0.0416196440791264,"absolute",1
"666","OceanPout",1986,0.00511506688816852,0.0433520504918617,"absolute",1
"667","OceanPout",1987,0.0230530615481237,0.158356607446812,"absolute",1
"668","OceanPout",1988,0.0322105680162871,0.214481361810037,"absolute",1
"669","OceanPout",1989,0.0132239069908488,0.175862526767884,"absolute",1
"670","OceanPout",1990,0.0127789852024777,0.159463949023719,"absolute",1
"671","OceanPout",1991,0.0309884913143753,0.221839389622889,"absolute",1
"672","OceanPout",1992,0.054436111352663,0.252876083994213,"absolute",1
"673","OceanPout",1993,0.0238236404416979,0.14756331218948,"absolute",1
"674","OceanPout",1994,0.00572886220070106,0.0468978915607862,"absolute",1
"675","OceanPout",1995,0.0459478827038031,0.199003354746559,"absolute",1
"676","OceanPout",1996,0.0277080060428225,0.127197929225777,"absolute",1
"677","OceanPout",1997,0.0190269816207388,0.167845184082042,"absolute",1
"678","OceanPout",1998,0.0462048565410355,0.325778950290577,"absolute",1
"679","OceanPout",1999,0.0128259145683921,0.0692259581633289,"absolute",1
"680","OceanPout",2000,0.0491726359504646,0.366812893610849,"absolute",1
"681","OceanPout",2001,0.0151953562280902,0.12786574754679,"absolute",1
"682","OceanPout",2002,0.0126807151840312,0.11461188918623,"absolute",1
"683","OceanPout",2003,0.0132329991105077,0.088039489140299,"absolute",1
"684","OceanPout",2004,0.00389291068096684,0.0210132705432042,"absolute",1
"685","OceanPout",2005,0.0217287170402692,0.118792633775804,"absolute",1
"686","OceanPout",2006,0.00679908323228274,0.0459937083490973,"absolute",1
"687","OceanPout",2007,0.012114963567774,0.112503785995126,"absolute",1
"688","OceanPout",2008,0.0919774173827723,0.462003000116845,"absolute",1
"689","OceanPout",2009,0.0191932237541747,0.211948809957072,"absolute",1
"690","OceanPout",2010,0.0542856048069317,0.252656352820415,"absolute",1
"691","OceanPout",2011,0.0149320804441371,0.151847369579142,"absolute",1
"692","OceanPout",2012,0.0165601853619251,0.0693735541126712,"absolute",1
"693","OceanPout",2013,0.00444918780771747,0.0316405022113501,"absolute",1
"694","OceanPout",2014,0.00603313690556725,0.0454256981070498,"absolute",1
"695","OceanPout",2015,0.00679259504577486,0.057754585077957,"absolute",1
"696","OceanPout",2016,0.0022985816375396,0.0147690305212599,"absolute",1
"697","OceanPout",2017,0.000817803690875195,0.00634869374051911,"absolute",1
"698","OceanPout",2018,0.00225567663396164,0.0239043726495651,"absolute",1
"699","OceanPout",2019,0.00252241048399684,0.0207151209866202,"absolute",1
"700","OceanQuahog",2011,0.000602172820159217,0.000602172820159217,"absolute",1
"701","OceanQuahog",2017,0.000184859647793543,0.000184859647793543,"absolute",1
"702","OtherCephalopods",1986,0,0,"absolute",1
"703","OtherCephalopods",1989,0,0,"absolute",1
"704","OtherCephalopods",1992,0,0,"absolute",1
"705","OtherCephalopods",1995,0,0,"absolute",1
"706","OtherCephalopods",1996,0,0,"absolute",1
"707","OtherCephalopods",1997,0,0,"absolute",1
"708","OtherCephalopods",1998,0,0,"absolute",1
"709","OtherCephalopods",1999,0.000334617489536721,0.00100385246861016,"absolute",1
"710","OtherCephalopods",2000,9.23523137856402e-05,0.00018470462757128,"absolute",1
"711","OtherCephalopods",2001,9.72844317580482e-06,9.72844317580482e-06,"absolute",1
"712","OtherCephalopods",2002,9.31396399901763e-05,0.000393947467939085,"absolute",1
"713","OtherCephalopods",2003,0.000266225700547021,0.000532451401094042,"absolute",1
"714","OtherCephalopods",2004,0,0.000148264142042147,"absolute",1
"715","OtherCephalopods",2005,3.18845925439295e-05,6.61225841678932e-05,"absolute",1
"716","OtherCephalopods",2006,1.83555579870448e-05,0.000270583526859688,"absolute",1
"717","OtherCephalopods",2007,9.19320410429568e-05,0.00052530990809186,"absolute",1
"718","OtherCephalopods",2008,0.000207104816812165,0.000207104816812165,"absolute",1
"719","OtherCephalopods",2009,2.39367673087284e-05,0.000109128457967014,"absolute",1
"720","OtherCephalopods",2010,0.000198632432041968,0.000662527256905169,"absolute",1
"721","OtherCephalopods",2011,0.000104480872150144,0.000342700000193004,"absolute",1
"722","OtherCephalopods",2012,0.000120114281172352,0.000476114109486663,"absolute",1
"723","OtherCephalopods",2013,0.000133777277495989,0.000454131102357127,"absolute",1
"724","OtherCephalopods",2014,8.95391230949819e-05,0.000648241434208552,"absolute",1
"725","OtherCephalopods",2015,7.27981895042294e-05,0.000373490619107706,"absolute",1
"726","OtherCephalopods",2016,8.03743123355494e-05,0.000326336240269001,"absolute",1
"727","OtherCephalopods",2017,0.000108790874937337,0.000625289578897176,"absolute",1
"728","OtherCephalopods",2018,6.15904160413876e-05,0.000273468516432909,"absolute",1
"729","OtherCephalopods",2019,3.12303863965246e-05,0.000152224143461164,"absolute",1
"730","OtherDemersals",1985,0.00632604503994545,0.26172715747282,"absolute",1
"731","OtherDemersals",1986,0.00859759604035332,0.406494024026377,"absolute",1
"732","OtherDemersals",1987,0.0116456979465488,0.437129536640162,"absolute",1
"733","OtherDemersals",1988,0.00800323173655233,0.27025045896473,"absolute",1
"734","OtherDemersals",1989,0.00949401653745657,0.507589488512551,"absolute",1
"735","OtherDemersals",1990,0.0188876582736422,0.666168941867517,"absolute",1
"736","OtherDemersals",1991,0.0064907200052219,0.344243209874562,"absolute",1
"737","OtherDemersals",1992,0.013045772021066,0.550671973869245,"absolute",1
"738","OtherDemersals",1993,0.0111183082326012,0.338421114684858,"absolute",1
"739","OtherDemersals",1994,0.00926639600697307,0.487916615583842,"absolute",1
"740","OtherDemersals",1995,0.00935378816422581,0.405038649823137,"absolute",1
"741","OtherDemersals",1996,0.0150006775531168,0.686866454991611,"absolute",1
"742","OtherDemersals",1997,0.0139548934147736,0.539178622629169,"absolute",1
"743","OtherDemersals",1998,0.0174478999819371,0.886273959334248,"absolute",1
"744","OtherDemersals",1999,0.00638416474963018,0.370238501431095,"absolute",1
"745","OtherDemersals",2000,0.0073362190241866,0.477242811234156,"absolute",1
"746","OtherDemersals",2001,0.0112855430350771,0.559144957732973,"absolute",1
"747","OtherDemersals",2002,0.0136608190358529,0.756422632520929,"absolute",1
"748","OtherDemersals",2003,0.00473698575355816,0.327202777240378,"absolute",1
"749","OtherDemersals",2004,0.00608889710729582,0.342878738728155,"absolute",1
"750","OtherDemersals",2005,0.00532890228606647,0.353103049205885,"absolute",1
"751","OtherDemersals",2006,0.00720241693495312,0.377836900556554,"absolute",1
"752","OtherDemersals",2007,0.00642056077871543,0.457065192625939,"absolute",1
"753","OtherDemersals",2008,0.00476461143085528,0.304974363355831,"absolute",1
"754","OtherDemersals",2009,0.00367789021327455,0.226089330796692,"absolute",1
"755","OtherDemersals",2010,0.00298922256676525,0.148902831934543,"absolute",1
"756","OtherDemersals",2011,0.0051618715919466,0.322526774669659,"absolute",1
"757","OtherDemersals",2012,0.00419808826641504,0.15365738906504,"absolute",1
"758","OtherDemersals",2013,0.006311916453237,0.277229237518922,"absolute",1
"759","OtherDemersals",2014,0.00610650596887269,0.229777605806077,"absolute",1
"760","OtherDemersals",2015,0.00613077871195518,0.273998673494006,"absolute",1
"761","OtherDemersals",2016,0.00531558609624475,0.252486501715267,"absolute",1
"762","OtherDemersals",2017,0.00687188125795238,0.234670510431723,"absolute",1
"763","OtherDemersals",2018,0.00503482721869972,0.221075387393351,"absolute",1
"764","OtherDemersals",2019,0.00621788434189207,0.277742961444133,"absolute",1
"765","OtherPelagics",1985,0,0,"absolute",1
"766","OtherPelagics",1986,0.000920295735415479,0.000920295735415479,"absolute",1
"767","OtherPelagics",1989,0.000157393371222151,0.000472180113666453,"absolute",1
"768","OtherPelagics",1990,0,0,"absolute",1
"769","OtherPelagics",1992,0.00180531481296903,0.00915487454229783,"absolute",1
"770","OtherPelagics",1993,0.00914787298941875,0.0182957459788375,"absolute",1
"771","OtherPelagics",1994,0,0,"absolute",1
